place_id,place_name,city,state,source_name,flag_activity_phrase,reason
PL-03442,Dalai Lama Temple Complex,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03443,Dharamkot Studio,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03444,Dharamshala Cricket Stadium,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03445,Dharamshala International Film Festival,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03446,Dharamshala to Mcleodganj Ropeway,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03447,Guna Devi Temple,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03448,Gyuto Monastery,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03449,Indrahar Pass Trek,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03450,Jwalamukhi Devi Temple,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03451,Kalachakra Temple,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03452,Kangra art museum,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03453,Lahesh Cave Trek,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03454,Laka Glacier Trek,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03455,Library of Tibetan Works and Archives,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03456,Masroor Rock Cut Temple,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03457,Mcleodganj Market,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03458,Naam Art Gallery,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03459,"Namgyal Monastery, Mcleodganj",Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03460,Namgyalma Stupa,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03461,Nandi View Point,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03462,Nechung Monastery,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03463,Norbulingka Institute,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03464,Paragliding in Dharamshala,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03465,Pong Dam,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03466,St. John in the Wilderness Church,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03467,Tea gardens,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03468,"Tibet museum, Mcleodganj",Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03469,Trekking,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03470,Triund,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03471,"Tsuglagkhang, Mcleodganj",Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03472,View of the Dhauladhar Ranges,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03473,War Memorial,Dharamshala,,Tourist_Places_merged,False,Missing state or city
PL-03474,Chandramouleshwara Temple,Hubli,,india_tourism_food_dataset,False,Missing state or city
PL-03475,Nrupatunga Hill,Hubli,,india_tourism_food_dataset,False,Missing state or city
PL-03476,Unkal Lake,Hubli,,india_tourism_food_dataset,False,Missing state or city
PL-03477,Bird Watching at Jim Corbett National Park,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03478,Birjani,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03479,Corbett Museum,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03480,Corbett Waterfall,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03481,Dhikala,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03482,Durga Devi Zone,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03483,Durga Mandir Temple,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03484,Elephant Safari at Jim Corbett,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03485,Garjia Temple,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03486,Gyan Yatra,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03487,Jhirna,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03488,Jungle Safari,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03489,Kosi River,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03490,Rappelling in Jim Corbett,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03491,River Rafting,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03492,Rock Climbing in Corbett National Park,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03493,Sitabani Temple,Jim Corbett National Park,,Tourist_Places_merged,False,Missing state or city
PL-03494,Barshaini,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03495,Buddha Place,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03496,Camping,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03497,Chalal,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03498,Flea Market,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03499,Kheerganga Trek,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03500,Little Italy,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03501,Magic Valley,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03502,Malana,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03503,Manikaran Gurudwara,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03504,Parvati River,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03505,Pin Parvati Pass,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03506,Pulga,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03507,Rasol,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03508,Sar Pass Trek,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03509,Shiv Temple,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03510,Stargazing,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03511,Tosh,Kasol,,Tourist_Places_merged,False,Missing state or city
PL-03512,"Amrutanjan Point, Lonavala",Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03513,Bedsa caves,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03514,Bushi Dam,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03515,"Celebrity Wax Museum, Lonavala",Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03516,City Shopping,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03517,Duke's Nose,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03518,Karla and Bhaja Caves,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03519,Kune Waterfalls,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03520,Lion's Point,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03521,Lohagad Fort,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03522,Lonavala Lake,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03523,Manoranjan Fort,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03524,Rajmachi Fort,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03525,Reversing Station,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03526,Shingroba Temple,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03527,Shooting Point,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03528,Shrivardhan Fort,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03529,Tiger's Leap,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03530,Tunga Fort,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03531,Tungarli Lake,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03532,Valvan Dam,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03533,Visapur Fort,Khandala,,Tourist_Places_merged,False,Missing state or city
PL-03534,Agatti Islands,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03535,Amindivi Islands,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03536,Bangaram Island,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03537,City Shopping,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03538,Kadmat,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03539,Kalpeni Island,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03540,"Lighthouse, Minicoy Island",Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03541,Marine Museum,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03542,Parasailing in Lakshadweep,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03543,Water Sports,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03544,Yacht Cruise,Lakshadweep,,Tourist_Places_merged,False,Missing state or city
PL-03545,Bamboosa,Lavasa,,Tourist_Places_merged,False,Missing state or city
PL-03546,Lakeshore Watersports,Lavasa,,Tourist_Places_merged,False,Missing state or city
PL-03547,Lakeside Promenade,Lavasa,,Tourist_Places_merged,False,Missing state or city
PL-03548,Sightseeing in Lavasa,Lavasa,,Tourist_Places_merged,False,Missing state or city
PL-03549,Temghar Dam,Lavasa,,Tourist_Places_merged,False,Missing state or city
PL-03550,Alchi,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03551,"Bactarian camel safari, Nubra Valley",Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03552,Chadar Trek,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03553,Chang La Pass,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03554,Changtang Wildlife Sanctuary,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03555,Chemrey Monastery,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03556,City Shopping,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03557,Dah Hanu,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03558,Darcha to Padum Trek,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03559,"Diskit monastery, Lachung temple and Hundur monastery.",Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03560,Hall Of Fame Museum,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03561,Handicrafts Industrial Cooperative Shop,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03562,"Hemis High Altitude Wildlife Sanctuary, Hemis",Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03563,Hunder Village,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03564,Kargil,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03565,Lachung Temple,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03566,Ladakh Trekking,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03567,Lamayuru Town,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03568,Leh Palace,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03569,Magnetic Hill,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03570,"Maitreya Buddha, Nubra Valley",Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03571,"MoonLand, Lamayuru",Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03572,Mountain Biking,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03573,Namgyal Tsemo Gompa,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03574,Nubra Valley,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03575,Nyoma,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03576,"Panamik village, Nubra Valley",Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03577,Pangong Lake,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03578,Pathar Sahib Gurudwara,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03579,"Phuktal Monastery, Zanskar",Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03580,Sangam,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03581,Sankar Gompa,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03582,Shanti Stupa,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03583,Shey Monastery and Palace,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03584,Shyok Valley,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03585,Sindhu Darshan Festival,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03586,Stargazing,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03587,Stok Palace,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03588,Taglang La,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03589,Tso Kar lake,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03590,Turtuk,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03591,White water rafting,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03592,"Yarab Tso, Sumur",Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03593,Zanskar Valley,Leh Ladakh,,Tourist_Places_merged,False,Missing state or city
PL-03594,"Baglamukhi Temple, Kangra",Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03595,Bhagsu Falls,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03596,Bhagsunath Temple,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03597,Body Temple,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03598,Camping in Mcleodganj,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03599,Church of St. Johns in the wilderness,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03600,City Shopping,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03601,Dal Lake,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03602,Dalai Lama Temple,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03603,Dharamkot,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03604,Dharamshala to Mcleodganj Ropeway,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03605,Gallu Devi Temple,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03606,Homestays in Mcleodganj,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03607,Indrahar Pass Trek,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03608,Kalachakra Temple,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03609,"Kangra Art Museum, Kangra",Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03610,"Kareri Lake, Kangra",Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03611,Laka Glacier Trek,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03612,Masroor Rock Cut Temple,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03613,Minkiani Pass,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03614,Naam Art Gallery,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03615,Naddi View Point,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03616,Namgyal Monastery,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03617,Norbulingka Institute,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03618,Pong Dam,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03619,Thatharana Trek,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03620,Tibet Kitchen,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03621,Tibetan Institute of Performing Arts,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03622,Tibetan Museum,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03623,Trekking,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03624,Triund,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03625,Tushita Meditation Centre,Mcleodganj,,Tourist_Places_merged,False,Missing state or city
PL-03626,Aksa Beach,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03627,Bollywood Tour at Film City,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03628,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03629,Chowpatty Beach,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03630,Drive Through Bandra Worli Sea Link,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03631,Elephanta Caves,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03632,Enjoy Rides at Essel World,Mumbai,,Tourist_Places_merged,True,"Activity-phrased name, not a clean attraction name"
PL-03633,Enjoy Street Food,Mumbai,,Tourist_Places_merged,True,"Activity-phrased name, not a clean attraction name"
PL-03634,Essel World,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03635,Explore Cafes at Carter Road,Mumbai,,Tourist_Places_merged,True,"Activity-phrased name, not a clean attraction name"
PL-03636,Gateway of India,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03637,Global Pagoda,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03638,Gorai Beach,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03639,Gorakhgad Trek,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03640,Haji Ali Dargah,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03641,Hajimalang Trek,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03642,Hanging Gardens,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03643,Hangout with friends at Bandstand,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03644,ISKCON Temple,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03645,Jama Masjid,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03646,Jehangir art gallery,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03647,Jivdhan Trek,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03648,Kamla Nehru park,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03649,Kanheri caves,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03650,KidZania Mumbai,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03651,Madh Island,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03652,Mahakali caves,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03653,Mahalaxmi Temple,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03654,Mahipatagad Trek,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03655,Mahuli Trek,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03656,Marine Drive,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03657,Marve Beach,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03658,Marvel at the Victoria Terminus,Mumbai,,Tourist_Places_merged,True,"Activity-phrased name, not a clean attraction name"
PL-03659,Mount Mary Church,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03660,Mumbai Zoo,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03661,Naneghat Trek,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03662,National Museum of Indian Cinema,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03663,National gallery of Modern Art,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03664,"Partying at Hill Road and Linkin Road, Bandra",Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03665,Picnic at Juhu Beach,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03666,Prince of Wales Museum,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03667,Sanjay Gandhi National Park,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03668,Shopping at Colaba Causeway,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03669,Shopping at Fashion Street,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03670,Shopping at Lokhandwala,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03671,Siddhgad Bhimashankar Trek,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03672,Siddhivinayak Temple,Mumbai,,Top_Indian_Places_to_Visit,False,Missing state or city
PL-03673,Spend your evening at Worli Sea Face,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03674,Street Food at Girgaum Chowpatty,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03675,Stroll around Gateway of India,Mumbai,,Tourist_Places_merged,True,"Activity-phrased name, not a clean attraction name"
PL-03676,Uran,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03677,Versova Beach,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03678,Water Sports in Mandwa Beach,Mumbai,,Tourist_Places_merged,False,Missing state or city
PL-03679,Kaleshwar Temple,Nanded,,india_tourism_food_dataset,False,Missing state or city
PL-03680,Sachkhand Gurudwara,Nanded,,india_tourism_food_dataset,False,Missing state or city
PL-03681,Sahastrakund Waterfall,Nanded,,india_tourism_food_dataset,False,Missing state or city
PL-03682,Ayurveda,Poovar,,Tourist_Places_merged,False,Missing state or city
PL-03683,Boat Race,Poovar,,Tourist_Places_merged,False,Missing state or city
PL-03684,Cruises,Poovar,,Tourist_Places_merged,False,Missing state or city
PL-03685,Kovalam Beach,Poovar,,Tourist_Places_merged,False,Missing state or city
PL-03686,Shopping in Poovar,Poovar,,Tourist_Places_merged,False,Missing state or city
PL-03687,The Fishing Village,Poovar,,Tourist_Places_merged,False,Missing state or city
PL-03688,Thirparappu Falls,Poovar,,Tourist_Places_merged,False,Missing state or city
PL-03689,Vizhinjam,Poovar,,Tourist_Places_merged,False,Missing state or city
PL-03690,Diveagar Beach,Raigad,,india_tourism_food_dataset,False,Missing state or city
PL-03691,Murud-Janjira Fort,Raigad,,india_tourism_food_dataset,False,Missing state or city
PL-03692,Raigad Fort,Raigad,,india_tourism_food_dataset,False,Missing state or city
PL-03693,Abdul Kalam House,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03694,Agnitheertham,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03695,Annai Indira Gandhi Road Bridge,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03696,Ariyaman Beach,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03697,Burial Place Of Abdul Kalam,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03698,Dhanushkodi Temple and Beach,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03699,Gandhamadhana Parvatham,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03700,Glass boat ride at Pamban Bridge,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03701,Jada Tirtham,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03702,Kalam National Memorial,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03703,Kothandaramaswamy Temple,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03704,Kunthu Kal Beach,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03705,Lakshmana Tirtham,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03706,Nambu Nayagiamman Temple,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03707,Rameshwaram Temple,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03708,Sea World Aquarium,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03709,Silk Shopping,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03710,The Five-faced Hanuman Temple,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03711,Thiruppullani,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03712,Villoondi Tirtham,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03713,Water Bird Sanctuary,Rameshwaram,,Tourist_Places_merged,False,Missing state or city
PL-03714,Akaula Region,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03715,Bird Watching,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03716,Dastkar Ranthambore,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03717,Ganesh Trinetra Temple,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03718,Jeep Safari,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03719,Jogi Mahal,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03720,Kacheeda Valley,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03721,Lakarda and Anantpura,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03722,Malik Talao,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03723,Padam Lake,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03724,Raj Bagh Ruins,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03725,Raj Bagh Talao,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03726,Rajiv Gandhi Regional Museum of Natural History,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03727,Ranthambhore Fort,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03728,Ranthambore Tiger Reserve,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03729,Surwal Lake,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03730,Village Women Craft,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03731,Wild Dragon Adventure Park,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03732,Wildlife Safari,Ranthambore,,Tourist_Places_merged,False,Missing state or city
PL-03733,Chandoli National Park,Sangli,,india_tourism_food_dataset,False,Missing state or city
PL-03734,Ganpati Temple,Sangli,,india_tourism_food_dataset,False,Missing state or city
PL-03735,Sangli Fort,Sangli,,india_tourism_food_dataset,False,Missing state or city
PL-03736,Achakanya Falls,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03737,Agumbe,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03738,Bhadra River Project Dam,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03739,Dabbe Falls,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03740,Gajanur Dam,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03741,Gandhi Park,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03742,Gudavi Bird Sanctuary,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03743,Hidlumane Falls,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03744,Honnemaradu,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03745,Hosahalli,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03746,Jog Falls,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03747,Kanoor Fort,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03748,Kavaledurga,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03749,Keladi,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
